date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:42:14	19611/19611	U-----	200	untouched ('OK')	text/html	date:Wed,%2020%20May%202020%2023:08:13%20GMT	https://coinka.ga/	C:/My%20Web%20Sites/btc_generator/coinka.ga/index.html	(from )
01:42:14	208/208	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2020%20May%202020%2023:42:15%20GMT	https://coinka.ga/robots.txt		(from )
01:42:14	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20May%202020%2023:42:16%20GMT	http://btc-gen.com/libs/font-awesome/4.7.0/css/font-awesome.css	C:/My%20Web%20Sites/btc_generator/btc-gen.com/libs/font-awesome/4.7.0/css/font-awesome.4.delayed	(from https://coinka.ga/)
01:42:14	134/134	U-----	200	untouched ('')	application/json	etag:%2286-594e091b9a080%22	https://coinka.ga/manifest.json	C:/My%20Web%20Sites/btc_generator/coinka.ga/manifest.json	(from https://coinka.ga/)
01:42:14	259574/259574	U-----	200	untouched ('')	application/javascript	etag:W/%225b224b13-3f5f6%22	https://cdn.viapush.com/cdn/v1/sdks/viapush.js	C:/My%20Web%20Sites/btc_generator/cdn.viapush.com/cdn/v1/sdks/viapush.js	(from https://coinka.ga/)
01:42:16	851/851	U-----	200	untouched ('')	image/png	date:Thu,%2017%20Oct%202019%2015:05:06%20GMT	https://freebitgenerator.com/assets/images/favicon.png	C:/My%20Web%20Sites/btc_generator/freebitgenerator.com/assets/images/favicon.png	(from https://coinka.ga/)
01:42:16	15773/15773	U-----	200	untouched ('')	image/png	date:Wed,%2025%20Jul%202018%2001:56:58%20GMT	https://btc-gen.com/assets/images/favicon.png	C:/My%20Web%20Sites/btc_generator/btc-gen.com/assets/images/favicon.png	(from https://coinka.ga/)
01:42:16	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2020%20May%202020%2023:42:17%20GMT	https://btc-gen.com/libs/font-awesome/4.7.0/css/font-awesome.css	C:/My%20Web%20Sites/btc_generator/btc-gen.com/libs/font-awesome/4.7.0/css/font-awesome.5.delayed	(from https://coinka.ga/)
